freebaseID,actorLabel,ethnicityLabel,nationalityLabel
/m/0bfryk7,Manuel Lozano,,Spain
/m/0d28cvg,Anders T. Andersen,,Norway
/m/05n_5n1,Morgan Farley,,United States of America
/m/0gbzy5g,Q65231376,,Norway
/m/05mkfb,Gabrielle Reece,,United States of America
/m/0k6mdx4,Vince Trankina,,United States of America
/m/0bfrylp,Jesús Castejón,,Spain
/m/02x07ff,Kalpana Iyer,,India
/m/0cwq6n,"Stacy Keach, Sr.",,United States of America
/m/09dqt8,William Ball,,United States of America
/m/05p5j83,C.J. Wallace,,United States of America
/m/0b_th7t,Masaya Takahashi,,Japan
/m/0b_th7t,Masaya Takahashi,,Empire of Japan
/m/0h2rcn6,Philip Hill-Pearson,,United Kingdom
/m/0h2rcnv,Ben Peel,,
/m/027n0nz,Elliott Nugent,,United States of America
/m/0gbwpdt,Cari Shayne,,United States of America
/m/0gg4f6q,Fernando Iglesias 'Tacholas',,Spain
/m/0gg4f6q,Fernando Iglesias 'Tacholas',,Argentina
/m/03fb_w,Anthony Tyler Quinn,,United States of America
/m/04n1_58,Joe Cappelletti,,United States of America
/m/03h4lkw,Patrick McAlinney,,United Kingdom
/m/03h4lkw,Patrick McAlinney,,United Kingdom of Great Britain and Ireland
/m/0g4jmlz,Marko Živić,,Serbia
/m/0g4jmm5,Radoslav Milenković,,Serbia
/m/0gcmp78,Olivia Alaina May,,United States of America
/m/0gbzzyc,Jake Beale,,Canada
/m/0dc3ymj,Kimberly Huie,,
/m/01ng5vh,Bobby Rydell,,United States of America
/m/03m5b_,Vanna White,,United States of America
/m/0ck98t,Thelma Carpenter,,United States of America
/m/0k6_wq,Elena Pedemonte,,Italy
/m/0h7k_fk,Jesse Pearson,,United States of America
/m/02w_htj,Camille O'Sullivan,,Ireland
/m/089f_f,Rosalind Halstead,,United Kingdom
/m/0gkyqpk,Riker Lynch,,United States of America
/m/073rln,Rita Karin,,United States of America
/m/073rln,Rita Karin,,Poland
/m/05zwlcf,E. J. Peaker,,United States of America
/m/02pxbkh,Justine Johnston,,United States of America
/m/0cz8h93,Leon Belasco,,United States of America
/m/047dk_5,Rajeev Khandelwal,,India
/m/02w7g3t,Sarah Solemani,,United Kingdom
/m/04hmw8,Alexandru Papadopol,,Romania
/m/0gc0dt3,Harry Stubbs,,United States of America
/m/03w828,Bruce Allpress,,New Zealand
/m/0gc96d1,József Gyabronka,,Hungary
/m/0bqsm8,David Bower,,Wales
/m/0bqsm8,David Bower,,United Kingdom
/m/098qwq,George O. Gore II,,United States of America
/m/03mvhh,Ian Mune,,New Zealand
/m/03r86d,Cali Timmins,,Canada
/m/07scl_b,Sergey Zhigunov,,Russia
/m/07scl_b,Sergey Zhigunov,,Soviet Union
/m/0j7883v,Marina Viktorovna Levtova,,Russia
/m/0j7883v,Marina Viktorovna Levtova,,Soviet Union
/m/0j78857,Andrey Leonov,,Russia
/m/0j78857,Andrey Leonov,,Soviet Union
/m/0j7884k,Volodymyr Talashko,,Ukraine
/m/047pkgg,Andrew McCulloch,,United Kingdom
/m/04q6l6h,Everley Gregg,,United Kingdom
/m/04q6l6h,Everley Gregg,,United Kingdom of Great Britain and Ireland
/m/047t113,Frith Banbury,,United Kingdom
/m/047t113,Frith Banbury,,United Kingdom of Great Britain and Ireland
/m/0bqs64h,Carolina Papaleo,,Argentina
/m/0bm8x6s,Jim O'Heir,,United States of America
/m/0cm9gt,Paul Whitsun-Jones,,Wales
/m/0cm9gt,Paul Whitsun-Jones,,United Kingdom
/m/0cm9gt,Paul Whitsun-Jones,,United Kingdom of Great Britain and Ireland
/m/05s_scy,Raja Chaudhary,,India
/m/057y96,Tania Emery,,United Kingdom
/m/027gmjh,Tungia Baker,,New Zealand
/m/0bqs648,Flor Edwarda Gurrola,,Mexico
/m/0gdlknv,Akira Onodera,,Japan
/m/0gc0ts5,Hirotarō Honda,,Japan
/m/0g9ch6k,Roman Skamene,,Czech Republic
/m/0gck35d,Sally Bazely,,United Kingdom
/m/0gcyjkl,Marc Richter,,Germany
/m/0ccblnp,Asit Baran,,India
/m/0ccblnp,Asit Baran,,Dominion of India
/m/094rqh,Christian Bach,,Mexico
/m/094rqh,Christian Bach,,Argentina
/m/03czcv,Hekiru Shiina,,Japan
/m/0gffz8,Jan Potměšil,,Czech Republic
/m/0kslcd,Barry Livingston,,United States of America
/m/0gbqmjk,Ivan Zhidkov,,Russia
/m/0b66sr4,Laure de Clermont-Tonnerre,,France
/m/0dtffg,Virginia Gilmore,,United States of America
/m/0jmqfh3,Liv Mjönes,,Sweden
/m/02842d5,Bill Wise,,United States of America
/m/0gczdfz,Ruth Vega Fernandez,,Spain
/m/0gczdfz,Ruth Vega Fernandez,,Sweden
/m/0jmwkzd,Josefine Tengblad,,Sweden
/m/04lh4rh,Jorge Ortiz de Pinedo,,Mexico
/m/04078t5,Lainie Frasier,,United States of America
/m/02r3px3,Maryann Plunkett,,United States of America
/m/0g9ch82,Josef Nedorost,,Czech Republic
/m/0g9ch71,Miloslav Kopečný,,Czech Republic
/m/0g9ch71,Miloslav Kopečný,,Czechoslovakia
/m/074bnf,Michael Cassidy,,United States of America
/m/0gck180,Elsa Janssen,,Germany
/m/0gc2n_s,Carlo Gaddi,,Italy
/m/0gc2n_s,Carlo Gaddi,,Kingdom of Italy
/m/0gc1p34,Franco Iavarone,,Italy
/m/0gc4t_7,Lino Troisi,,Italy
/m/0gc4t_7,Lino Troisi,,Kingdom of Italy
/m/06zk7m5,Anjori Alagh,,India
/m/04mwx9x,Carl Ottosen,,Kingdom of Denmark
/m/0f34y_,Juliana Francis,,United States of America
/m/02ptc5n,Les Lannom,,United States of America
/m/09n83_t,Anna George,,United States of America
/m/04dnfyj,Jordan Lage,,
/m/0b7bhw2,Curtiss Cook,,United States of America
/m/0fdw2,Peter Greenaway,,United Kingdom
/m/039k2m,Lily Pons,,United States of America
/m/039k2m,Lily Pons,,France
/m/05_6vk,Alfonso Ribeiro,African Americans,United States of America
/m/02rcnc_,Karina Arroyave,,United States of America
/m/02rcnc_,Karina Arroyave,,Colombia
/m/0g6bx6,Natacha Amal,,Belgium
/m/06ndb5,Adam Sami,,India
/m/06ndb5,Adam Sami,,Pakistan
/m/0jx4cz,James Bond III,,United States of America
/m/0gc5jk2,Biff Manard,,United States of America
/m/0gcyc0s,Blas Roca-Rey,,Italy
/m/03hlgs7,Alyson Croft,,United States of America
/m/09rvwf_,Arne Ragneborn,,Sweden
/m/0bdtb0l,Märta Dorff,,Sweden
/m/0jvh5vf,Ilse-Nore Tromm,,Sweden
/m/05b5t0p,Carl Ström,,Sweden
/m/0jwmt74,Hans Dahlberg,,Sweden
/m/02wyw1c,Sven-Eric Gamble,,Sweden
/m/0jvh5xq,Hilding Gavle,,Sweden
/m/06ys6t,Lyle Waggoner,,United States of America
/m/06w62z5,Vindu Dara Singh,,India
/m/0bbx4sb,Bae Jong-ok,,South Korea
/m/0276m62,Emily Hampshire,,Canada
/m/0gc6h7y,May Beatty,,New Zealand
/m/04d_j7s,Kazuo Hayashi,,Japan
/m/0b__jkg,Tatsuya Naka,,Japan
/m/0bt_fcr,Krzysztof Chamiec,,Poland
/m/0bv6kxv,Angela Galuppo,,Canada
/m/03wtlk,Howard Lew Lewis,,United Kingdom
/m/0hhf44l,Moolchand,,India
/m/0h27j8c,Ryszard Barycz,,Poland
/m/0gc188x,Nomura Shinji,,Japan
/m/0bnp41w,Martin Boddey,,United Kingdom
/m/0bnp41w,Martin Boddey,,United Kingdom of Great Britain and Ireland
/m/0k7d_z,Jesse Camacho,,Canada
/m/0gccq79,Jesse Rath,,Canada
/m/0h0z_6g,Clare Cathcart,,United Kingdom
/m/0bv6l18,Dan Beirne,,
/m/01_j1t,Stephanie Zimbalist,,United States of America
/m/04b47n,Jeremy Bulloch,,United Kingdom
/m/065w90,Imogen Hassall,,United Kingdom
/m/0bzygzc,Vsevolod Sanayev,,Russia
/m/0bzygzc,Vsevolod Sanayev,,Soviet Union
/m/0bzygzc,Vsevolod Sanayev,,Russian Empire
/m/0bzygzc,Vsevolod Sanayev,,Russian Socialist Federative Soviet Republic
/m/0n1phy_,Kazimierz Rudzki,,Poland
/m/0n1phv_,Zdzisław Leśniak,,Poland
/m/0chk80,Felicity Waterman,,United Kingdom
/m/04nb10t,Megi Kobaladze,,Georgia
/m/073092,Jan Chappell,,United Kingdom
/m/0465n13,Kenneth MacKenna,,United States of America
/m/0n1phwm,Mieczysław Milecki,,Poland
/m/0gc195d,Camila Griggs,,United States of America
/m/09r5y1,Susan Olsen,,United States of America
/m/0ghfn4,Victor Pavlov,,Russia
/m/0ghfn4,Victor Pavlov,,Soviet Union
/m/01wnyds,Heintje Simons,,Kingdom of the Netherlands
/m/062jfh4,Eddie Collins,,United States of America
/m/0gcxj59,Olivier Saladin,,France
/m/0bgkcnh,Pierre Cassignard,,France
/m/04zwjkv,Gary Love,,United Kingdom
/m/08pv3h,Ian Turpie,,Australia
/m/07dhhf,Joan Evans,,United States of America
/m/09v4pf3,Layne Tom Jr.,,United States of America
/m/0jw122,Bogusław Sobczuk,,Poland
/m/0jw114,Ewa Pokas,,Poland
/m/0j1fwyw,Erina,,Japan
/m/04g134g,Hiroshi Kawaguchi,,Japan
/m/04g134g,Hiroshi Kawaguchi,,Empire of Japan
/m/0gcdqf1,Martine Demaret,,France
/m/0g8zwwc,Tamara Miletić,,Serbia
/m/0gcy5zf,Hal England,,United States of America
/m/03hp5bl,Fuyukichi Maki,,Japan
/m/03hp5bl,Fuyukichi Maki,,Empire of Japan
/m/0k0ttk,"Ullrich Haupt, Sr.",,United States of America
/m/0k0ttk,"Ullrich Haupt, Sr.",,German Empire
/m/0g4092r,Shōtarō Hayashi,,Japan
/m/0gby9xh,Jordan Christopher,,United States of America
/m/04gh5f2,Thomas A. Curran,,United States of America
/m/0brz6vh,Astrid Berges-Frisbey,,Spain
/m/0brz6vh,Astrid Berges-Frisbey,,France
/m/081jdq,Christine Auten,,United States of America
/m/0cgtf5v,Eddy Habbema,,Kingdom of the Netherlands
/m/0cgtf4h,Huib Rooymans,,Kingdom of the Netherlands
/m/01w1pz,Hugh Downs,,United States of America
/m/0b3v338,Jenny Hélia,,France
/m/0gg4ffq,Belinda Meuldijk,,Kingdom of the Netherlands
/m/047q7tp,Shaike Levi,,Israel
/m/0ks0bc,Albert MacQuarrie,,United States of America
/m/03hl3rv,Carmen Phillips,,United States of America
/m/0gby9_x,Charles Lampkin,,United States of America
/m/02879_7,David Stollery,,United States of America
/m/0ksn0w,Doc Crane,,United States of America
/m/0krzdg,Ethyle Cooke,,United States of America
/m/09kp6q,Kathleen Crowley,,United States of America
/m/02wx7mt,Kieran Bew,,United Kingdom
/m/0ks097,Laura Oakley,,United States of America
/m/0ks08g,Ogden Crane,,United States of America
/m/03cwwx6,Yisrael Poliakov,,Israel
/m/0cr07sp,Giovanni Calcagno,,Italy
/m/0fpvw7g,Jule Ronstedt,,Germany
/m/047rc92,Marilou Berry,,France
/m/03h_bw4,Spike Jones,,United States of America
/m/0gcnfnt,Virginie Desarnauts,,France
/m/0d810y,Bryan Batt,,United States of America
/m/0gcdrbb,Grégoire Oestermann,,France
/m/03cp03v,John Craven,,United States of America
/m/0gc2dq4,Yasumi Hara,,Japan
/m/0gc2dq4,Yasumi Hara,,Empire of Japan
/m/0k201f_,Shin Tokudaiji,,Japan
/m/0k201f_,Shin Tokudaiji,,Empire of Japan
/m/0gc5wlv,Takashi Kanda,,Japan
/m/0gc5wlv,Takashi Kanda,,Empire of Japan
/m/0k20095,Ichirō Shimizu,,Japan
/m/0k20095,Ichirō Shimizu,,Empire of Japan
/m/0gcj2t7,Themba Ndaba,,
/m/0cpnbc_,Armenia Balducci,,Italy
/m/04jmw00,Vincenzo Talarico,,Italy
/m/04jmw00,Vincenzo Talarico,,Kingdom of Italy
/m/0cpnbg5,Cesare Bettarini,,Italy
/m/0cpnbg5,Cesare Bettarini,,Kingdom of Italy
/m/027ycwq,Shelby Young,,United States of America
/m/0cpnbd_,Gianni Baghino,,Italy
/m/0cpnbd_,Gianni Baghino,,Kingdom of Italy
/m/0cpnbbn,Tania Weber,,Finland
/m/0cpnbb9,Ubaldo Lay,,Italy
/m/0cpnbb9,Ubaldo Lay,,Kingdom of Italy
/m/0bcvvxg,Valentina de Angelis,,United States of America
/m/08h5q0,Catherine Burns,,United States of America
/m/080n130,Spencer List,,United States of America
/m/07k6qpv,Jackie Torrens,,Canada
/m/04jkb7m,Turi Pandolfini,,Italy
/m/04jkb7m,Turi Pandolfini,,Kingdom of Italy
/m/076_97q,Jessica Nelson,,United States of America
/m/03nr2kk,Preston Bailey,,United States of America
/m/02z0ph2,Aaron Webber,,Canada
/m/064120g,Diana Barrington,,United Kingdom
/m/02z04pg,Qu Ying,,People's Republic of China
/m/04ygv7z,Herbert Bunston,,United Kingdom
/m/04ygv7z,Herbert Bunston,,United Kingdom of Great Britain and Ireland
/m/0cpnbhp,Gianni Partanna,,Italy
/m/0cpnbhp,Gianni Partanna,,Kingdom of Italy
/m/08n2gxr,Brett Rickaby,,United States of America
/m/026llyz,Hal Scardino,,United States of America
/m/06dm7c,Robia LaMorte,,United States of America
/m/03hjjzd,Ryan Bingham,,United States of America
/m/03m6xl8,Vladimir Vdovichenkov,,Russia
/m/03m6xl8,Vladimir Vdovichenkov,,Soviet Union
/m/0bl4vj4,Olga Merediz,,United States of America
/m/0bl4vj4,Olga Merediz,,Cuba
/m/027p1x1,Georges Renavent,,France
/m/02qxzcs,Paul Herman,,United States of America
/m/0gfq99,Dick Crockett,,United States of America
/m/055yvll,Hal Fryar,,United States of America
/m/0gcs_d7,Jerrold Robertshaw,,United States of America
/m/04ql2d,John Callahan,,United States of America
/m/047_skl,Nancy Walters,,United States of America
/m/02wl4cs,Sidney Miller,,United States of America
/m/04128nc,Malashri,,India
/m/0g99xm7,Rebekah Brandes,,United States of America
/m/0gcjq6_,Kathryn O'Reilly,,
/m/0cfy43b,Alexander Lockwood,,United States of America
/m/05bm6p,Memphis Bleek,,United States of America
/m/02x0dzw,Jennifer Lawrence,German Americans,United States of America
/m/02x0dzw,Jennifer Lawrence,Swiss Americans,United States of America
/m/02x0dzw,Jennifer Lawrence,Irish Americans,United States of America
/m/02x0dzw,Jennifer Lawrence,French Americans,United States of America
/m/02x0dzw,Jennifer Lawrence,British Americans,United States of America
/m/07ncj_,Willa Holland,,United States of America
/m/03j118x,Erina Mano,,Japan
/m/07nnf3j,Alberto Ammann,,Spain
/m/07nnf3j,Alberto Ammann,,Argentina
/m/0gfkqh,Claude Legault,,Canada
/m/0n5b25_,Fred-Éric Salvail,,Canada
/m/0gdltl1,Marie Turgeon,,Canada
/m/09slq7c,Martin Dubreuil,,Canada
/m/027bnnf,Pierre-Luc Brillant,,Canada
/m/06w5x9s,Miriam Nesbitt,,United States of America
/m/09v6xff,Anie Pascale,,Canada
/m/09g8zhq,Bessie Learn,,United States of America
/m/0hgl239,Duncan McRae,,United Kingdom
/m/0hgl239,Duncan McRae,,United Kingdom of Great Britain and Ireland
/m/05p16pc,Jason Cope,,South Africa
/m/0cgjd4k,Jesús Carroza,,Spain
/m/080nlzf,Nelson Villagra,,Chile
/m/0c9jqx,Paul Shannon,,United States of America
/m/0f7x7q,Sylvaine Strike,,South Africa
/m/0gcx8w,Yale Boss,,United States of America
/m/04nrp64,Héctor Noguera,,Chile
/m/0k61kg,Rex Holman,,United States of America
/m/0djvh1,Bill Camfield,,United States of America
/m/04p67gy,Chloé Bourgeois,,Canada
/m/0hp7znn,Carlton S. King,,United States of America
/m/0hhd7s9,Dan Mason,,United States of America
/m/04tn8h5,Nick Blake,,New Zealand
/m/07nx0fv,Matilde Muñoz Sampedro,,Spain
/m/0k7pxt,Per Grundén,,Sweden
/m/0cw175,Paolo Roberto,,Sweden
/m/0ds6bxt,Rolf Skoglund,,Sweden
/m/0jbc9_v,Astrid Assefa,,Sweden
/m/0jbc9_v,Astrid Assefa,,Ethiopia
/m/0805n8t,Cecil Roy,,United States of America
/m/0jb9125,Steve Aalam,,Sweden
/m/0j6m0qc,Weiron Holmberg,,Sweden
/m/086npj,Helge Skoog,,Sweden
/m/0gb_gjn,Shayla Beesley,,United States of America
/m/0lqt22x,Milan Pavlović,,Bosnia and Herzegovina
/m/0k28sh,Brent Sexton,,United States of America
/m/0bwg6rq,Daniil Strakhov,,Russia
/m/0bwg6rq,Daniil Strakhov,,Soviet Union
/m/0gl3yst,Anastasiya Nemolyaeva,,Russia
/m/0gl3yst,Anastasiya Nemolyaeva,,Soviet Union
/m/0c41hpt,Brandon Keener,,United States of America
/m/06nvd7,Diane Franklin,,United States of America
/m/051vnhm,Frank Mills,,United Kingdom
/m/03c4sp7,Hayward Mack,,United States of America
/m/0gc4f5p,Joe Rubbo,,United States of America
/m/0hlsqt1,Pedro Sousa,,Portugal
/m/04jktk3,Liana Orfei,,Italy
/m/0bgbpfx,Julie Bataille,,France
/m/0hlpjfm,Lotfi Abdelli,,Tunisia
/m/0gc7vg7,Bella Cortez,,Cuba
/m/0dgn0v5,Christian Erickson,,United States of America
/m/080k658,Raphaël Coleman,,United Kingdom
/m/03h1zcf,Elias McConnell,,United States of America
/m/05b41yv,Fritiof Billquist,,Sweden
/m/0mwhkfw,Josua Bengtson,,Sweden
/m/05zm24d,Stig Johanson,,Sweden
/m/0mwhpzv,Sten Sture Modéen,,Sweden
/m/027lszr,Jan Molander,,Sweden
/m/0gb_ffz,Irene Franklin,,United States of America
/m/0b_87g,Jack Ellis,,United Kingdom
/m/04kc32s,Ivar Wahlgren,,Sweden
/m/0gdkcdj,Yumi Gotō,,Japan
/m/0gc5svq,Eisuke Tsunoda,,Japan
/m/0gc8shw,Mario Meniconi,,Italy
/m/0gc8shw,Mario Meniconi,,Kingdom of Italy
/m/0gc5j80,Marietto,,Italy
/m/0gczbb6,Luigi Moneta,,Italy
/m/0gczbb6,Luigi Moneta,,Kingdom of Italy
/m/0gc53kt,Omero Gargano,,Italy
/m/0b_h2h8,Robert Gleckler,,United States of America
/m/04n2jhx,Asa Butterfield,,United Kingdom
/m/0k3n75,François Dunoyer,,France
/m/0cpn6lf,Olimpia Cavalli,,Italy
/m/0cpn6lf,Olimpia Cavalli,,Kingdom of Italy
/m/04mnp7p,Valeria De Franciscis,,Italy
/m/04mnp7p,Valeria De Franciscis,,Kingdom of Italy
/m/02q__t_,Buster Larsen,,Kingdom of Denmark
/m/0gbxr_8,Thelma Reston,,Brazil
/m/03cf_78,Camila Pitanga,,Brazil
/m/05p8x29,Elisa Cegani,,Italy
/m/05p8x29,Elisa Cegani,,Kingdom of Italy
/m/04mnp6t,Gianni Di Gregorio,,Italy
/m/0966xr,Kurt Thomas,,United States of America
/m/0bpj909,Marianna Vertinskaya,,Russia
/m/0bpj909,Marianna Vertinskaya,,Soviet Union
/m/03d0sqj,Claire Stansfield,,United Kingdom
/m/0bpj8_p,Valentin Popov,,Soviet Union
/m/0gcxlv0,Avinash Wadhawan,,India
/m/0bkkvb,Ron Pember,,United Kingdom
/m/0bfm0fy,Jonas Bloch,,Brazil
/m/0gc9j79,Harold Goldblatt,,United Kingdom
/m/0gc9j79,Harold Goldblatt,,United Kingdom of Great Britain and Ireland
/m/09lyxd5,Alfonso Santagata,,Italy
/m/0dkmk7,Gitta Alpár,,Hungary
/m/0ch9wqg,Mary Howard de Liagre,,United States of America
/m/089tbs,Chris Egan,,Australia
/m/06x_50,Dustin Farnum,,United States of America
/m/0271s0w,Brian Skala,,United States of America
/m/0g1h85,Helen Cohan,,United States of America
/m/03nsx5_,Louisa Horton,,United States of America
/m/09c8v2,Tommy Dysart,,Scotland
/m/09c8v2,Tommy Dysart,,Australia
/m/05kh5xj,Catherine Colvey,,Canada
/m/0c4yr6m,Louise Carter,,
/m/0hpxd0n,Margaret Bert,,United States of America
/m/0gwt0_,Michèle Girardon,,France
/m/0cx66n,Touriya Haoud,,Kingdom of the Netherlands
/m/025w_17,Najib Amhali,,Kingdom of the Netherlands
/m/0261b4q,Michaela Bercu,,Romania
/m/0261b4q,Michaela Bercu,,Israel
/m/02q4v90,Amelda Brown,,United Kingdom
/m/0gm14dc,Mayra Leal,,United States of America
/m/05f7qsx,Guo Tao,,People's Republic of China
/m/05byz5,Judy Canova,,United States of America
/m/0cv137,Michael McKell,,United Kingdom
/m/026hf20,Paul Herzberg,,South Africa
/m/0gc2n21,Liu Tianchi,,People's Republic of China
/m/0jkjk_c,Rajkumar Sethupathi,,India
/m/04l4mzw,Bob Cunningham,,United States of America
/m/02r3jv5,Korhan Abay,,Turkey
/m/02v_3q8,Meredith Ostrom,,United States of America
/m/025yt62,Zinat Pirzadeh,,Sweden
/m/03m86z5,Bobby Diamond,,United States of America
/m/0g54lzm,Asa Somers,,United States of America
/m/09tl2vx,Emanuelle Araújo,,Brazil
/m/0jsrjv6,Gustavo Mello,,Brazil
/m/0jsrjy0,Érico Brás,,Brazil
/m/03f6j8n,Megan Burns,,United Kingdom
/m/05b1bqs,Larry Joshua,,United States of America
/m/09v1bpr,Charles Nolte,,United States of America
/m/03nn4cd,Nina Vanna,,United Kingdom
/m/03nn4cd,Nina Vanna,,Russian Empire
/m/03nn4cd,Nina Vanna,,United Kingdom of Great Britain and Ireland
/m/02x2_k,David Hart,,United States of America
/m/02qhm39,Justin Walker,,United States of America
/m/0bnpbj4,Kim Kahana,,United States of America
/m/0k80z0,Issey Takahashi,,Japan
/m/0gbyxky,E. J. André,,United States of America
/m/0gczhzp,James Parnell,,
/m/0bvzjy1,Roger Iwami,,
/m/05ztzzj,Jerzy Zelnik,,Poland
/m/04s99z2,Nico Rogner,,Germany
/m/0bfm4_j,Renata Sorrah,,Brazil
/m/03nwf6q,Leonard Harris,,United States of America
/m/0fpwtss,Léna Bréban,,France
/m/042_m1,Bert Convy,,United States of America
/m/027fsvb,Brent David Fraser,,United States of America
/m/03gs6m1,Cathleen Cordell,,United States of America
/m/0jss54t,Antero de Oliveira,,Brazil
/m/0jss53w,Carlos Eduardo Dolabella,,Brazil
/m/0jss55c,Vanda Lacerda,,Brazil
/m/0b_xr53,Anthony Ray,,United States of America
/m/05f715s,Julián de Meriche,,Mexico
/m/05f715s,Julián de Meriche,,Russian Empire
/m/0gbzbhw,Nancy Hsueh,,United States of America
/m/0krs33,Anne-Marie Miéville,,Switzerland
/m/01nv8t,Jack Paar,,United States of America
/m/02vl7x_,Silvia Munt,,Spain
/m/02vl7x_,Silvia Munt,,France
/m/0bgkd63,Juan José Ballesta,,Spain
/m/02q65h9,Liliane Montevecchi,,France
/m/0cv5nq,Wesley Mann,,United States of America
/m/05z_tw2,Egil Eide,,Norway
/m/05z_tw2,Egil Eide,,Sweden
/m/0hr9rvn,Jagan,,India
/m/0cz82qg,Pattimandram Raja,,India
/m/07k7bdn,Terry Ray,,United States of America
/m/04svmyw,Ernst Stahl-Nachbaur,,Germany
/m/0gc758x,Arno Paulsen,,Germany
/m/03qf5l4,Adam Green,,United States of America
/m/0c1jpr,David Bradley,,United States of America
/m/0kfbl12,Elly Burgmer,,Germany
/m/0gc4zw3,Erik Fellows,,United States of America
/m/027tt_5,Agim Kaba,,United States of America
/m/0gb_zyc,Kiralee M. Hayashi,,United States of America
/m/0gbxf45,Zarah Tazil,,
/m/0c02y4h,Mia Oremović,,Croatia
/m/06mtt7l,Amber Rose Revah,,United Kingdom
/m/052182c,He Jie,,People's Republic of China
/m/0b74lz8,Yngve Gamlin,,Sweden
/m/08ffq5,Toby Radloff,,United States of America
/m/0gbzljr,Erica Rhodes,,United States of America
/m/0gc0lhz,Hal Baylor,,United States of America
/m/0b6j_1t,Yash,,India
/m/06mtt6l,Antônia Frering,,Brazil
/m/0d280j6,Gao Fei,,People's Republic of China
/m/06426c8,Balduin Baas,,Germany
/m/0bhgpwm,Ana Padrão,,Portugal
/m/0k6gpt,Jennifer Holland,,United States of America
/m/06l3v3,Cynthia Wood,,United States of America
/m/0ddggyx,Dan Kemp,,United States of America
/m/0j_5xy,Mamik Singh,,India
/m/09sycw,Margaret Markov,,United States of America
/m/0d28ntr,Virgílio Castelo,,Portugal
/m/0cgtggz,Lee de Broux,,United States of America
/m/0gcf9dt,Greyston Holt,,Canada
/m/0k6grp,Houston Rhines,,United States of America
/m/03lbg3,Kerry Armstrong,,Australia
/m/0gcb750,Dodie Heath,,United States of America
/m/02q2xg_,Jane Hall,,Australia
/m/05b4s87,Ellie Kendrick,,United Kingdom
/m/05b0pxr,Geoff Breton,,United Kingdom
/m/0gmf9b1,Margaret Barton,,United Kingdom
/m/027gnjg,Mariah Gale,,United Kingdom
/m/07dw0t,Noeline Brown,,Australia
/m/05b0r7j,Tim Dantay,,United Kingdom
/m/0gc0vth,Candice Coke,,United States of America
/m/0fps2fp,Amari Cheatom,,United States of America
/m/03cnbbd,Linzey Cocker,,United Kingdom
/m/039slc,Regimantas Adomaitis,,Lithuania
/m/039slc,Regimantas Adomaitis,,Soviet Union
/m/0616nt,Dave England,,United States of America
/m/05m760,Vincent Curatola,,United States of America
/m/02vmych,Slaine,,United States of America
/m/04jb84s,Algimantas Masiulis,,Lithuania
/m/04jb84s,Algimantas Masiulis,,Soviet Union
/m/0c0ncl3,Catherine Lascault,,France
/m/0bfm31c,Isabelle Petit-Jacques,,France
/m/0gc83p4,Emily Morse,,United States of America
/m/03h0pd0,Garrett Swann,,United States of America
/m/0g4jfbv,Maurice Jouvet,,Argentina
/m/0hgl8vt,Polly Emery,,United Kingdom
/m/0hgl8vt,Polly Emery,,United Kingdom of Great Britain and Ireland
/m/0gbysq2,Rupini,,India
/m/0c_6hnz,Trevor Long,,United States of America
/m/0h795zh,Christopher Berry,,
/m/0281zvd,Bob Clendenin,,United States of America
/m/0cj7jwr,Jean-Claude Donda,,France
/m/05ld3t,Tsubasa Akimoto,,Japan
/m/0g9ghl1,Betty Faire,,United Kingdom
/m/076ykk0,Julia Schacht,,Norway
/m/0gh80n1,Herbert Langley,,United Kingdom
/m/0gh80n1,Herbert Langley,,United Kingdom of Great Britain and Ireland
/m/0ghrmc9,Nacho Aldeguer,,Spain
/m/0gc3_r3,Pedro Casablanc,,Spain
/m/0cmd7dw,Shillpi Sharma,,India
/m/0cj7jx4,Tom Urie,,United Kingdom
/m/05v41xl,Flávio Bauraqui,,Brazil
/m/0gbww7s,George Mozart,,United Kingdom
/m/0g9n2yy,Nikoletta Vlavianou,,Greece
/m/0g9n2y7,Tasos Palantzidis,,Greece
/m/0j_l6p,Glori-Anne Gilbert,,United States of America
/m/02kmtz,O. W. Fischer,,Austria
/m/04mvf04,Josif Tatić,,Serbia
/m/0gc8syp,Suzana Alves,,Brazil
/m/0gcgks8,Win Min Than,,Myanmar
/m/02rcn0n,Randle Mell,,United States of America
/m/0gc9cdg,Jean Sylvain,,France
/m/0gc1zn6,Madeleine Clervanne,,France
/m/02x2lgt,Kenji Matsuda,,Japan
/m/0gbxk94,Marc Dudicourt,,France
/m/0bwb8p1,Paul Bernard,,France
/m/026_ckc,Diane D'Aquila,,Canada
/m/026_ckc,Diane D'Aquila,,United States of America
/m/0gzktr,Doro Merande,,United States of America
/m/02zbdh2,Earle Rodney,,Canada
/m/04lh18p,Illana Diamant,,Israel
/m/0kr_gq,Lela Ivey,,United States of America
/m/0b_1dr,Leonardo Medeiros,,Brazil
/m/04cxvbj,Susan Walsh,,United States of America
/m/0b_smfw,Geo Saizescu,,Romania
/m/0gbwls0,Arabella Holzbog,,United Kingdom
/m/02rcl54,Georgina Verbaan,,Kingdom of the Netherlands
/m/026xwtm,András Fricsay,,Hungary
/m/09gjr1w,Kaitlyn Maher,,United States of America
/m/01v9qf0,Zander Schloss,,United States of America
/m/0f22rq,Dick Rude,,United States of America
/m/0d2sv52,Myndy Crist,,United States of America
